Unnamed: 0.1,Unnamed: 0,score_phrase,title,url,platform,score,genre,editors_choice,data_lancamento
8125,8125,Okay,Crazy Climber,/games/crazy-climber/cell-837384,Wireless,6.2,Action,N,2006-06-23
8126,8126,Amazing,Tekken: Dark Resurrection,/games/tekken-5-dark-resurrection/psp-804380,PlayStation Portable,9.2,Fighting,Y,2006-07-20
8127,8127,Great,Brain Juice,/games/brain-juice/cell-843657,Wireless,8.0,Puzzle,Y,2006-07-19
8128,8128,Great,Cloning Clyde,/games/cloning-clyde/xbox-360-821703,Xbox 360,8.1,Action,N,2006-07-19
8129,8129,Good,Super Dragon Ball Z,/games/super-dragon-ball-z/ps2-769480,PlayStation 2,7.4,Fighting,N,2006-07-19
8130,8130,Good,NCAA Football 07,/games/ncaa-football-07/xbox-360-811815,Xbox 360,7.5,Sports,N,2006-07-18
8131,8131,Okay,Contra,/games/contra/cell-843340,Wireless,6.5,Action,N,2006-07-18
8132,8132,Mediocre,Nicktoons Unite!,/games/nicktoons-unite/nds-787826,Nintendo DS,5.0,Action,N,2006-07-05
8133,8133,Okay,Pirates of the Caribbean: Dead Man's Chest,/games/pirates-of-the-caribbean-dead-mans-chest/psp-742501,PlayStation Portable,6.0,Action,N,2006-07-05
8134,8134,Great,The Lord of the Rings: The Battle for Middle-earth II,/games/the-lord-of-the-rings-the-battle-for-middle-earth-ii/xbox-360-794413,Xbox 360,8.2,Strategy,N,2006-07-05
8135,8135,Awful,Hi Hi Puffy AmiYumi: The Genie and the Amp,/games/hi-hi-puffy-amiyumi-the-genie-and-the-amp/nds-771839,Nintendo DS,3.5,Action,N,2006-07-05
8136,8136,Okay,Moscow to Berlin: Red Siege,/games/moscow-to-berlin-red-siege/pc-748789,PC,6.2,Strategy,N,2006-06-30
8137,8137,Mediocre,Gorillaz Entertainment System,/games/gorillaz-entertainment-system/cell-812598,Wireless,5.2,Action,N,2006-06-13
8138,8138,Good,Cars,/games/cars/psp-803751,PlayStation Portable,7.5,"Racing, Action",N,2006-06-13
8139,8139,Great,Street Fighter Alpha Anthology,/games/street-fighter-alpha-anthology/ps2-800842,PlayStation 2,8.0,"Fighting, Compilation",N,2006-06-13
8140,8140,Great,Metal Gear Solid Digital Graphic Novel,/games/metal-gear-solid-digital-graphic-novel/psp-791367,PlayStation Portable,8.3,Adventure,N,2006-06-13
8141,8141,Good,The Secrets of Da Vinci: The Forbidden Manuscript,/games/the-secrets-of-da-vinci-the-forbidden-manuscript/pc-800221,PC,7.1,Adventure,N,2006-06-12
8142,8142,Painful,AMF Xtreme Bowling 2006,/games/amf-xtreme-bowling-2006/ps2-817050,PlayStation 2,2.0,Sports,N,2006-06-23
8143,8143,Great,Titan Quest,/games/titan-quest/pc-693967,PC,8.1,"Action, RPG",N,2006-06-23
8144,8144,Good,MotoGP 4,/games/motogp-4/ps2-569031,PlayStation 2,7.0,"Racing, Simulation",N,2006-06-22
8145,8145,Okay,Break 'em All,/games/break-em-all/nds-827339,Nintendo DS,6.5,"Puzzle, Action",N,2006-06-22
8146,8146,Good,Glory of the Roman Empire,/games/glory-of-the-roman-empire/pc-800592,PC,7.6,Simulation,N,2006-06-22
8147,8147,Great,Sid Meier's Civilization III,/games/sid-meiers-civilization-iii/cell-725056,Wireless,8.0,Simulation,Y,2006-06-21
8148,8148,Good,NFL Head Coach,/games/nfl-head-coach/pc-776738,PC,7.2,"Sports, Simulation",N,2006-06-20
8149,8149,Okay,Sudoku Gridmaster,/games/sudoku-gridmaster/nds-824483,Nintendo DS,6.0,Puzzle,N,2006-06-20
8150,8150,Great,DarkStar One,/games/darkstar-one/pc-815150,PC,8.0,"Action, Adventure",N,2006-08-23
8151,8151,Great,Madden NFL 07,/games/madden-nfl-2007/xbox-360-811804,Xbox 360,8.5,Sports,Y,2006-08-22
8152,8152,Bad,LarryBoy and the Bad Apple,/games/larryboy-and-the-bad-apple/ps2-823040,PlayStation 2,4.8,Adventure,N,2006-08-22
8153,8153,Great,Madden NFL 07: Hall of Fame Edition,/games/madden-nfl-2007/ps2-828085,PlayStation 2,8.3,Sports,N,2006-08-22
8154,8154,Great,Madden NFL 07,/games/madden-nfl-2007/ps2-811803,PlayStation 2,8.3,Sports,N,2006-08-22
8155,8155,Mediocre,Time Pilot,/games/time-pilot/xbox-360-827151,Xbox 360,5.0,Action,N,2006-08-30
8156,8156,Good,NASCAR 07,/games/nascar-899104/xbox-826352,Xbox,7.5,Racing,N,2006-09-08
8157,8157,Great,Topolon,/games/topolon/cell-852926,Wireless,8.9,Puzzle,Y,2006-09-08
8158,8158,Mediocre,Street Racing Syndicate,/games/street-racing-syndicate/gba-746799,Game Boy Advance,5.5,Racing,N,2006-09-07
8159,8159,Great,LEGO Star Wars II: The Original Trilogy,/games/lego-star-wars-ii-the-original-trilogy/pc-804454,PC,8.0,"Action, Adventure",N,2006-09-07
8160,8160,Great,Madden NFL 07,/games/madden-nfl-2007/xbox-811805,Xbox,8.3,Sports,N,2006-08-22
8161,8161,Great,Beach Ping Pong,/games/beach-ping-pong/cell-849791,Wireless,8.2,Sports,Y,2006-08-22
8162,8162,Great,Madden NFL 07,/games/madden-nfl-2007/psp-811801,PlayStation Portable,8.0,Sports,N,2006-08-22
8163,8163,Great,Madden NFL 07,/games/madden-nfl-2007/pc-811818,PC,8.3,Sports,N,2006-08-22
8164,8164,Good,The O.C.,/games/the-oc/cell-842667,Wireless,7.0,Simulation,N,2006-08-18
8165,8165,Good,Sword of the Stars,/games/sword-of-the-stars/pc-781319,PC,7.7,Strategy,N,2006-08-18
8166,8166,Mediocre,NBC Sports Real Golf,/games/nbc-sports-real-golf/cell-783075,Wireless,5.7,Sports,N,2006-08-17
8167,8167,Bad,The Ant Bully,/games/the-ant-bully/gba-763830,Game Boy Advance,4.5,Action,N,2006-08-17
8168,8168,Awful,Dance Factory,/games/dance-factory/ps2-769025,PlayStation 2,3.5,Music,N,2006-08-30
8169,8169,Great,My Dog,/games/my-dog/cell-841061,Wireless,8.0,Virtual Pet,Y,2006-08-30
8170,8170,Good,Enchanted Arms,/games/enchanted-arms/xbox-360-747936,Xbox 360,7.6,RPG,N,2006-08-30
8171,8171,Mediocre,Tamagotchi,/games/tamagotchi-14230542/cell-751054,Wireless,5.1,Virtual Pet,N,2006-08-30
8172,8172,Okay,Safecracker: The Ultimate Puzzle Adventure,/games/safecracker-the-ultimate-puzzle-adventure/pc-823621,PC,6.9,"Puzzle, Adventure",N,2006-08-30
8173,8173,Great,Xenosaga Episode III: Also Sprach Zarathustra,/games/xenosaga-episode-iii-also-sprach-zarathustra/ps2-757372,PlayStation 2,8.0,RPG,N,2006-08-30
8174,8174,Bad,Super Monkey Ball Adventure,/games/super-monkey-ball-adventure/psp-801000,PlayStation Portable,4.8,Platformer,N,2006-08-29
8175,8175,Awful,Freedom Wings,/games/freedom-wings/nds-827451,Nintendo DS,3.0,Flight,N,2006-08-29
8176,8176,Great,LEGO Star Wars II: The Original Trilogy,/games/lego-star-wars-ii-the-original-trilogy/xbox-802759,Xbox,8.4,"Action, Adventure",Y,2006-09-07
8177,8177,Okay,Big Mutha Truckers,/games/big-mutha-truckers/nds-730206,Nintendo DS,6.0,Racing,N,2006-09-07
8178,8178,Mediocre,Big Mutha Truckers,/games/big-mutha-truckers/gba-746794,Game Boy Advance,5.0,Racing,N,2006-09-07
8179,8179,Okay,ATV Offroad Fury,/games/atv-offroad-fury-823854/cell-823853,Wireless,6.6,Racing,N,2006-09-07
8180,8180,Good,ProStroke Golf: World Tour 2007,/games/prostroke-golf-world-tour-2007/xbox-800094,Xbox,7.0,Sports,N,2006-09-07
8181,8181,Great,Test Drive Unlimited,/games/test-drive-unlimited/xbox-360-747892,Xbox 360,8.0,Racing,N,2006-09-07
8182,8182,Great,LEGO Star Wars II: The Original Trilogy,/games/lego-star-wars-ii-the-original-trilogy/ps2-802758,PlayStation 2,8.4,"Action, Adventure",Y,2006-09-07
8183,8183,Okay,Barnyard,/games/barnyard/gba-727072,Game Boy Advance,6.0,Action,N,2006-08-17
8184,8184,Okay,Deep Labyrinth,/games/deep-labyrinth-141821/nds-707530,Nintendo DS,6.5,RPG,N,2006-08-16
8185,8185,Awful,Zoo Tycoon 2: African Adventure,/games/zoo-tycoon-2-african-adventure/pc-815853,PC,3.5,Simulation,N,2006-08-15
8186,8186,Mediocre,N3: Ninety-Nine Nights,/games/n3-ninety-nine-nights/xbox-360-747832,Xbox 360,5.6,Action,N,2006-08-14
8187,8187,Okay,Battle B-Daman,/games/battle-b-daman/gba-691551,Game Boy Advance,6.0,Action,N,2006-08-11
8188,8188,Okay,Dungeon Siege II: Broken World,/games/dungeon-siege-ii-broken-world/pc-817590,PC,6.3,RPG,N,2006-08-11
8189,8189,Good,Dirge of Cerberus: Final Fantasy VII,/games/dirge-of-cerberus-final-fantasy-vii/ps2-693672,PlayStation 2,7.0,Action,N,2006-08-11
8190,8190,Great,City Life,/games/city-life/pc-748781,PC,8.0,Simulation,N,2006-08-10
8191,8191,Okay,Xyanide,/games/xyanide-811087/xbox-664370,Xbox,6.3,Action,N,2006-08-29
8192,8192,Great,Disgaea 2: Cursed Memories,/games/disgaea-2-cursed-memories/ps2-773797,PlayStation 2,8.5,"Strategy, RPG",Y,2006-08-29
8193,8193,Awful,Tenchu: Dark Secret,/games/tenchu-dark-secret/nds-761625,Nintendo DS,3.5,Action,N,2006-08-28
8194,8194,Great,Saints Row,/games/saints-row/xbox-360-747896,Xbox 360,8.5,"Action, Adventure",Y,2006-08-28
8195,8195,Great,Ultimate Ghosts 'N Goblins,/games/ultimate-ghosts-n-goblins/psp-769179,PlayStation Portable,8.6,Action,Y,2006-08-28
8196,8196,Mediocre,50 Cent: Bulletproof G Unit Edition,/games/50-cent-bulletproof/psp-747858,PlayStation Portable,5.0,Action,N,2006-08-28
8197,8197,Great,Barrow Hill: Curse of the Ancient Circle,/games/barrow-hill-curse-of-the-ancient-circle/pc-835011,PC,8.1,Adventure,N,2006-08-28
8198,8198,Okay,Madden NFL 07,/games/madden-nfl-2007/nds-811799,Nintendo DS,6.0,Sports,N,2006-08-25
8199,8199,Great,LEGO Star Wars II: The Original Trilogy,/games/lego-star-wars-ii-the-original-trilogy/xbox-360-826594,Xbox 360,8.4,"Action, Adventure",Y,2006-09-07
8200,8200,Great,LEGO Star Wars II: The Original Trilogy,/games/lego-star-wars-ii-the-original-trilogy/gcn-804455,GameCube,8.4,"Action, Adventure",Y,2006-09-07
8201,8201,Bad,Madden NFL 07 2D,/games/madden-nfl-2007/cell-826432,Wireless,4.5,Sports,N,2006-09-06
8202,8202,Great,Madden NFL 07 3D,/games/madden-nfl-2007/cell-852099,Wireless,8.0,Sports,Y,2006-09-06
8203,8203,Good,Perimeter: Emperor's Testament,/games/perimeter/pc-725423,PC,7.6,Strategy,N,2006-09-05
8204,8204,Great,Yakuza,/games/yakuza/ps2-764502,PlayStation 2,8.2,"Action, Adventure",N,2006-09-05
8205,8205,Okay,Pac-Man,/games/pac-man/xbox-360-821714,Xbox 360,6.5,Action,N,2006-08-09
8206,8206,Great,Derek Jeter Pro Baseball 2006,/games/derek-jeter-pro-baseball-2006/cell-847448,Wireless,8.0,Sports,Y,2006-08-08
8207,8207,Awful,World War II Combat: Iwo Jima,/games/world-war-ii-combat-iwo-jima/pc-499553,PC,3.0,Shooter,N,2006-08-08
8208,8208,Awful,D1 Professional Drift Grand Prix Series,/games/d1-professional-drift-grand-prix-series/ps2-764372,PlayStation 2,3.7,Racing,N,2006-08-08
8209,8209,Good,One Piece: Grand Adventure,/games/one-piece-grand-adventure/ps2-825925,PlayStation 2,7.8,Action,N,2006-08-25
8210,8210,Great,Def Jam Fight for NY: The Takeover,/games/def-jam-fight-for-ny-the-takeover/psp-767443,PlayStation Portable,8.1,Fighting,N,2006-08-25
8211,8211,Good,The Ship,/games/the-ship/pc-824654,PC,7.4,Adventure,N,2006-08-25
8212,8212,Great,Star Fox Command,/games/star-fox-command/nds-826993,Nintendo DS,8.0,"Flight, Action",N,2006-08-25
8213,8213,Good,One Piece: Grand Adventure,/games/one-piece-grand-adventure/gcn-825976,GameCube,7.8,Action,N,2006-08-25
8214,8214,Mediocre,Sonic Jump [2007],/games/sonic-jump/cell-827652,Wireless,5.0,Action,N,2006-08-24
8215,8215,Great,Madden NFL 07,/games/madden-nfl-2007/gcn-811800,GameCube,8.3,Sports,N,2006-08-23
8216,8216,Amazing,LocoRoco,/games/dual-pack-patapon-locoroco/psp-772060,PlayStation Portable,9.0,"Puzzle, Action",Y,2006-09-05
8217,8217,Okay,Tetris Mania,/games/tetris-mania/cell-851964,Wireless,6.7,Puzzle,N,2006-09-05
8218,8218,Okay,NASCAR,/games/nascar-899104/psp-826351,PlayStation Portable,6.8,Racing,N,2006-09-05
8219,8219,Bad,Family Guy: Air Griffin,/games/family-guy-air-griffin/cell-821157,Wireless,4.5,Action,N,2006-09-01
8220,8220,Good,Navy Battle,/games/navy-battle/cell-856212,Wireless,7.4,Strategy,N,2006-09-01
8221,8221,Awful,Bomberman: Act Zero,/games/bomberman-act-zero/xbox-360-771985,Xbox 360,3.0,Action,N,2006-08-31
8222,8222,Okay,Iron Warriors: T-72 Tank Commander,/games/iron-warriors-t-72-tank-commander/pc-801435,PC,6.0,Simulation,N,2006-08-31
8223,8223,Painful,TerraWars: NY Invasion,/games/terrawars-ny-invasion/pc-823609,PC,2.0,Action,N,2006-08-23
8224,8224,Okay,Karate Spirits 3D,/games/karate-spirits-3d/cell-851499,Wireless,6.9,Fighting,N,2006-08-31
8225,8225,Awful,God Hand,/games/god-hand/ps2-822478,PlayStation 2,3.0,Action,N,2006-10-10
8226,8226,Okay,Danny Phantom: The Urban Jungle,/games/danny-phantom-the-urban-jungle-163382/nds-824687,Nintendo DS,6.0,Action,N,2006-10-10
8227,8227,Great,Tiger Woods PGA Tour 07,/games/tiger-woods-pga-tour-07/psp-826460,PlayStation Portable,8.0,Sports,N,2006-10-10
8228,8228,Great,Clubhouse Games,/games/clubhouse-games/nds-827000,Nintendo DS,8.5,Card,Y,2006-10-10
8229,8229,Okay,Mage Knight: Destiny's Soldier,/games/mage-knight-destinys-soldier/nds-783124,Nintendo DS,6.5,Strategy,N,2006-10-10
8230,8230,Great,FIFA Soccer 07,/games/fifa-2007/psp-829234,PlayStation Portable,8.5,Sports,Y,2006-10-10
8231,8231,Good,Dance Dance Revolution SuperNOVA,/games/dance-dance-revolution-supernova/ps2-826744,PlayStation 2,7.0,Music,N,2006-10-09
8232,8232,Great,FIFA Soccer 07,/games/fifa-2007/pc-842307,PC,8.5,Sports,Y,2006-10-09
8233,8233,Great,Mortal Kombat: Armageddon (Premium Edition),/games/mortal-kombat-armageddon/ps2-839848,PlayStation 2,8.5,Fighting,Y,2006-10-09
8234,8234,Great,FIFA Soccer 07,/games/fifa-2007/xbox-842303,Xbox,8.5,Sports,Y,2006-10-09
8235,8235,Great,Mortal Kombat: Armageddon,/games/mortal-kombat-armageddon/xbox-794353,Xbox,8.5,Fighting,Y,2006-10-09
8236,8236,Great,FIFA Soccer 07,/games/fifa-2007/ps2-831790,PlayStation 2,8.5,Sports,Y,2006-10-09
8237,8237,Good,Monster House,/games/monster-house/gba-786525,Game Boy Advance,7.0,"Action, Adventure",N,2006-09-19
8238,8238,Good,Cooking Mama,/games/cooking-mama/nds-794729,Nintendo DS,7.0,Simulation,N,2006-09-19
8239,8239,Okay,Just Cause,/games/just-cause/xbox-360-819377,Xbox 360,6.8,Action,N,2006-09-18
8240,8240,Great,Mercury Meltdown,/games/mercury-meltdown/psp-825605,PlayStation Portable,8.5,"Puzzle, Action",Y,2006-10-09
8241,8241,Great,Mortal Kombat: Armageddon,/games/mortal-kombat-armageddon/ps2-794354,PlayStation 2,8.5,Fighting,Y,2006-10-09
8242,8242,Good,Age of Pirates: Caribbean Tales,/games/age-of-pirates-caribbean-tales/pc-743985,PC,7.9,Adventure,N,2006-10-09
8243,8243,Great,"Warhammer 40,000: Dawn of War -- Dark Crusade",/games/warhammer-40k-dawn-of-war-dark-crusade/pc-802065,PC,8.7,Strategy,Y,2006-10-09
8244,8244,Great,FIFA Soccer 07,/games/fifa-2007/gcn-846761,GameCube,8.4,Sports,N,2006-10-09
8245,8245,Great,Scarface: The World is Yours,/games/scarface-money-power-respect/xbox-697004,Xbox,8.7,Action,Y,2006-10-06
8246,8246,Good,Faces of War,/games/faces-of-war/pc-745554,PC,7.0,Strategy,N,2006-10-06
8247,8247,Bad,Cabela's Alaskan Adventures,/games/cabelas-alaskan-adventures/ps2-831773,PlayStation 2,4.4,Hunting,N,2006-10-06
8248,8248,Great,NBA 2K7,/games/nba-2k7/ps2-792369,PlayStation 2,8.7,Sports,N,2006-09-27
8249,8249,Good,Texas Hold 'em [2006],/games/texas-hold-em-2006-143050/ipod-857388,iPod,7.3,Card,N,2006-09-26
8250,8250,Great,Valkyrie Profile 2: Silmeria,/games/valkyrie-profile-2-silmeria/ps2-788661,PlayStation 2,8.5,RPG,Y,2006-09-26
8251,8251,Okay,Just Cause,/games/just-cause/pc-709567,PC,6.8,Action,N,2006-09-26
8252,8252,Good,Open Season,/games/open-season-the-game/nds-822778,Nintendo DS,7.0,"Action, Adventure",N,2006-09-26
8253,8253,Bad,Scramble,/games/scramble/xbox-360-827153,Xbox 360,4.5,Shooter,N,2006-09-13
8254,8254,Mediocre,Rengoku II: The Stairway to H.E.A.V.E.N,/games/rengoku-ii-the-stairway-to-heaven/psp-769631,PlayStation Portable,5.9,Action,N,2006-09-13
8255,8255,Okay,Harvest Moon DS,/games/harvest-moon-ds/nds-695643,Nintendo DS,6.0,Simulation,N,2006-09-12
8256,8256,Okay,Mario Hoops 3-on-3,/games/mario-hoops-3-on-3/nds-774646,Nintendo DS,6.8,Sports,N,2006-09-12
8257,8257,Awful,Bejeweled,/games/bejeweled/ipod-856111,iPod,3.0,Puzzle,N,2006-09-18
8258,8258,Okay,Just Cause,/games/just-cause/xbox-709566,Xbox,6.8,Action,N,2006-09-18
8259,8259,Mediocre,Just Cause,/games/just-cause/ps2-709565,PlayStation 2,5.5,Action,N,2006-09-18
8260,8260,Good,NHL 07,/games/nhl-07/psp-829233,PlayStation Portable,7.9,Sports,N,2006-09-18
8261,8261,Great,Dragon Quest Heroes: Rocket Slime,/games/dragon-quest-heroes-rocket-slime/nds-695656,Nintendo DS,8.5,RPG,Y,2006-09-18
8262,8262,Awful,LEGO Star Wars II: The Original Trilogy,/games/lego-star-wars-ii-the-original-trilogy/nds-804451,Nintendo DS,3.5,"Action, Adventure",N,2006-09-18
8263,8263,Okay,The Godfather: Mob Wars,/games/the-godfather/psp-727924,PlayStation Portable,6.2,Action,N,2006-09-18
8264,8264,Painful,Bad Day L.A.,/games/bad-day-la/pc-695849,PC,2.7,Action,N,2006-09-18
8265,8265,Good,Tiger Woods PGA Tour 07,/games/tiger-woods-pga-tour-07/pc-833765,PC,7.5,Sports,N,2006-10-06
8266,8266,Great,Scarface: The World is Yours (Collector's Edition),/games/scarface-money-power-respect/ps2-849483,PlayStation 2,8.7,Action,Y,2006-10-06
8267,8267,Great,Tiger Woods PGA Tour 07,/games/tiger-woods-pga-tour-07/ps2-826462,PlayStation 2,8.5,Sports,Y,2006-10-06
8268,8268,Okay,Tim Burton's The Nightmare Before Christmas,/games/tim-burtons-the-nightmare-before-christmas/cell-858696,Wireless,6.0,Action,N,2006-10-06
8269,8269,Great,Scarface: The World is Yours,/games/scarface-money-power-respect/pc-697002,PC,8.7,Action,Y,2006-10-06
8270,8270,Great,Scarface: The World is Yours,/games/scarface-money-power-respect/pc-697002,PC,8.7,Action,Y,2006-10-06
8271,8271,Great,Tiger Woods PGA Tour 07,/games/tiger-woods-pga-tour-07/xbox-826457,Xbox,8.5,Sports,Y,2006-10-06
8272,8272,Bad,Cabela's Alaskan Adventures,/games/cabelas-alaskan-adventures/xbox-360-856103,Xbox 360,4.8,Hunting,N,2006-10-06
8273,8273,Awful,Bubble Bobble Revolution,/games/bubble-bobble-revolution/nds-728328,Nintendo DS,3.5,Action,N,2006-10-06
8274,8274,Great,Scarface: The World is Yours,/games/scarface-money-power-respect/ps2-697003,PlayStation 2,8.7,Action,Y,2006-10-06
8275,8275,Great,Baten Kaitos Origins,/games/baten-kaitos-origins-138135/gcn-772298,GameCube,8.3,"Card, RPG",N,2006-09-25
8276,8276,Bad,Flying Toaster,/games/flying-toaster/cell-824372,Wireless,4.8,"Puzzle, Action",N,2006-09-25
8277,8277,Good,Mario vs. Donkey Kong 2: March of the Minis,/games/mario-vs-donkey-kong-2-march-of-the-minis/nds-826998,Nintendo DS,7.0,Action,N,2006-09-25
8278,8278,Good,NBA '07,/games/nba-07/ps2-826634,PlayStation 2,7.0,Sports,N,2006-09-25
8279,8279,Good,Guilty Gear Judgment,/games/guilty-gear-xx-reload/psp-746951,PlayStation Portable,7.5,Fighting,N,2006-09-23
8280,8280,Great,Naruto: Clash of Ninja 2,/games/naruto-clash-of-ninja-2/gcn-614639,GameCube,8.2,Fighting,N,2006-09-22
8281,8281,Great,NBA '07,/games/nba-07/psp-826633,PlayStation Portable,8.0,Sports,N,2006-09-21
8282,8282,Great,Brain Challenge,/games/brain-challenge/cell-856768,Wireless,8.3,"Educational, Puzzle",Y,2006-09-21
8283,8283,Great,LEGO Star Wars II: The Original Trilogy,/games/lego-star-wars-ii-the-original-trilogy/psp-804453,PlayStation Portable,8.0,"Action, Adventure",N,2006-09-12
8284,8284,Good,Bounty Hounds,/games/bounty-hounds/psp-747850,PlayStation Portable,7.0,"Action, RPG",N,2006-09-12
8285,8285,Great,NHL 2K7,/games/nhl-2k7/xbox-360-815876,Xbox 360,8.9,Sports,Y,2006-09-12
8286,8286,Great,NHL 2K7,/games/nhl-2k7/xbox-815875,Xbox,8.3,Sports,N,2006-09-12
8287,8287,Great,NHL 07,/games/nhl-07/xbox-360-829743,Xbox 360,8.7,Sports,Y,2006-09-11
8288,8288,Great,NHL 07,/games/nhl-07/xbox-829744,Xbox,8.0,Sports,N,2006-09-11
8289,8289,Great,NHL 07,/games/nhl-07/ps2-829741,PlayStation 2,8.0,Sports,N,2006-09-11
8290,8290,Good,Vortex,/games/vortex-856112/ipod-856112,iPod,7.5,Puzzle,N,2006-09-18
8291,8291,Bad,Coffee Tycoon,/games/coffee-tycoon/pc-730204,PC,4.0,Simulation,N,2006-09-15
8292,8292,Good,The Godfather,/games/the-godfather/xbox-360-729509,Xbox 360,7.9,"Action, Adventure",N,2006-09-15
8293,8293,Great,Madden NFL 07: Hall of Fame Edition,/games/madden-nfl-2007/xbox-360-842506,Xbox 360,8.5,Sports,N,2006-09-15
8294,8294,Mediocre,Pac-Man,/games/pac-man/ipod-855915,iPod,5.0,Action,N,2006-09-15
8295,8295,Good,Tetris,/games/tetris-886673/ipod-854052,iPod,7.0,Puzzle,N,2006-09-15
8296,8296,Good,Mini Golf,/games/mini-golf/ipod-855954,iPod,7.8,Sports,N,2006-09-15
8297,8297,Mediocre,Shot-Online,/games/shot-online/pc-733333,PC,5.1,Sports,N,2006-09-15
8298,8298,Mediocre,Rainbow Islands Revolution,/games/bubble-bobble-rainbow-islands/nds-762706,Nintendo DS,5.0,Platformer,N,2006-10-06
8299,8299,Good,Scarface: The Rise of Tony Montana,/games/scarface-the-rise-of-tony-montana/cell-851688,Wireless,7.6,Action,N,2006-10-04
8300,8300,Mediocre,IGPX,/games/igpx/ps2-825982,PlayStation 2,5.7,"Racing, Action",N,2006-10-04
8301,8301,Okay,The Fast and the Furious,/games/the-fast-and-the-furious/ps2-821309,PlayStation 2,6.6,Racing,N,2006-10-04
8302,8302,Okay,Open Season,/games/open-season-the-game/gcn-822780,GameCube,6.0,"Action, Adventure",N,2006-10-03
8303,8303,Okay,Open Season,/games/open-season-the-game/xbox-822786,Xbox,6.0,"Action, Adventure",N,2006-10-03
8304,8304,Okay,Open Season,/games/open-season-the-game/xbox-360-822787,Xbox 360,6.3,"Action, Adventure",N,2006-10-03
8305,8305,Okay,Open Season,/games/open-season-the-game/ps2-726615,PlayStation 2,6.0,"Action, Adventure",N,2006-10-03
8306,8306,Great,NBA 2K7,/games/nba-2k7/xbox-360-792368,Xbox 360,8.3,Sports,N,2006-09-21
8307,8307,Bad,One Piece: Pirates' Carnival,/games/one-piece-pirates-carnival/ps2-775132,PlayStation 2,4.5,Party,N,2006-09-20
8308,8308,Bad,One Piece: Pirates' Carnival,/games/one-piece-pirates-carnival/gcn-767458,GameCube,4.5,Party,N,2006-09-20
8309,8309,Okay,Pokemon Mystery Dungeon: Blue Rescue Team,/games/pokemon-mystery-dungeon-blue-rescue-team/nds-695614,Nintendo DS,6.5,RPG,N,2006-09-20
8310,8310,Okay,Pokemon Mystery Dungeon: Red Rescue Team,/games/pokemon-mystery-dungeon-red-rescue-team/gba-764906,Game Boy Advance,6.5,RPG,N,2006-09-20
